139002100006,139002100000,体育场居委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,体育场居委会
139002100007,139002100000,方碑东大街居委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,方碑东大街居委会
139002100008,139002100000,市府西大街居委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,市府西大街居委会
139002100009,139002100000,朝阳南路居委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,朝阳南路居委会
139002100010,139002100000,西华北路居委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,西华北路居委会
139002100011,139002100000,龙泉街居委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,龙泉街居委会
139002100012,139002100000,新开西街居委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,新开西街居委会
139002100013,139002100000,康泰社区居委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,康泰社区居委会
139002100014,139002100000,康乐社区居委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,康乐社区居委会
139002100015,139002100000,车站街居委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,车站街居委会
139002100201,139002100000,顺城街村委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,顺城街村委会
139002100202,139002100000,市政街村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,市政街村委会
139002100203,139002100000,商场街村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,商场街村委会
139002100204,139002100000,定安街村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,定安街村委会
139002100205,139002100000,牌坊街村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,牌坊街村委会
139002100206,139002100000,裕民街村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,裕民街村委会
139002100207,139002100000,育才街村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,育才街村委会
139002100208,139002100000,复康街村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,复康街村委会
139002100209,139002100000,菜市街村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,菜市街村委会
139002100210,139002100000,文明街村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,文明街村委会
139002100211,139002100000,东石庄村委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,东石庄村委会
139002100212,139002100000,西石庄村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,西石庄村委会
139002100213,139002100000,陈马庄村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,陈马庄村委会
139002100214,139002100000,胡合营村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,胡合营村委会
139002100215,139002100000,孤马营村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,孤马营村委会
139002100216,139002100000,都大营村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,都大营村委会
139002100217,139002100000,锚营村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,锚营村委会
139002100218,139002100000,撒马营村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,撒马营村委会
139002100219,139002100000,佃士营村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,佃士营村委会
139002100220,139002100000,裴辛庄村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,裴辛庄村委会
139002100221,139002100000,林子里村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,林子里村委会
139002100222,139002100000,月儿营村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,月儿营村委会
139002100223,139002100000,留双营村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,留双营村委会
139002100224,139002100000,安古城村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,安古城村委会
139002100225,139002100000,六郎营村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,六郎营村委会
139002100226,139002100000,冯家方碑村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,冯家方碑村委会
139002100227,139002100000,杨家方碑村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,杨家方碑村委会
139002100228,139002100000,温家方碑村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,温家方碑村委会
139002100229,139002100000,支家方碑村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,支家方碑村委会
139002100230,139002100000,抬头村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,抬头村委会
139002100231,139002100000,东良马村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,东良马村委会
139002100232,139002100000,西良马村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,西良马村委会
139002100234,139002100000,徐家庄村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,徐家庄村委会
139002100235,139002100000,西范庄村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,西范庄村委会
139002100236,139002100000,赵庄村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,赵庄村委会
139002100237,139002100000,旧垒头一村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,旧垒头一村委会
139002100238,139002100000,旧垒头二村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,旧垒头二村委会
139002100239,139002100000,旧垒头三村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,旧垒头三村委会
139002100240,139002100000,旧垒头四村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,辛集镇,旧垒头四村委会
139002101201,139002101000,旧城村委会,village,5,139002,,,121,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,旧城村委会
139002101202,139002101000,潘家庄村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,潘家庄村委会
139002101203,139002101000,田庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,田庄村委会
139002101204,139002101000,雷河村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,雷河村委会
139002101205,139002101000,宋家庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,宋家庄村委会
139002101206,139002101000,寨子村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,寨子村委会
139002101207,139002101000,东关村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,东关村委会
139002101208,139002101000,王庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,王庄村委会
139002101209,139002101000,宫家庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,宫家庄村委会
139002101210,139002101000,李家庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,李家庄村委会
139002101211,139002101000,杏元村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,杏元村委会
139002101212,139002101000,顿房村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,顿房村委会
139002101213,139002101000,孟丘村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,孟丘村委会
139002101214,139002101000,菜园村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,菜园村委会
139002101215,139002101000,南张村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,南张村委会
139002101216,139002101000,北张村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,北张村委会
139002101217,139002101000,梨园村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,梨园村委会
139002101218,139002101000,大李家庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,大李家庄村委会
139002101219,139002101000,西小李家庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,西小李家庄村委会
139002101220,139002101000,赵李家庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,赵李家庄村委会
139002101221,139002101000,石家庄村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,石家庄村委会
139002101222,139002101000,田村村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,田村村委会
139002101223,139002101000,三丘村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,三丘村委会
139002101224,139002101000,北耿庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,北耿庄村委会
139002101225,139002101000,路家庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,路家庄村委会
139002101226,139002101000,军齐村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,军齐村委会
139002101227,139002101000,等报村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,等报村委会
139002101228,139002101000,南章村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,南章村委会
139002101229,139002101000,果园村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,果园村委会
139002101230,139002101000,刘章村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,刘章村委会
139002101231,139002101000,孟章村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,孟章村委会
139002101232,139002101000,李章村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,李章村委会
139002101233,139002101000,马章村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,旧城镇,马章村委会
139002102201,139002102000,张古庄村委会,village,5,139002,,,121,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,张古庄村委会
139002102202,139002102000,郭家庄村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,郭家庄村委会
139002102203,139002102000,北陈位村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,北陈位村委会
139002102204,139002102000,南陈位村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,南陈位村委会
139002102205,139002102000,张名府村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,张名府村委会
139002102206,139002102000,北四冢村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,北四冢村委会
139002102207,139002102000,中王庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,中王庄村委会
139002102208,139002102000,杜合庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,杜合庄村委会
139002102209,139002102000,北口营村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,北口营村委会
139002102210,139002102000,耿家营村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,耿家营村委会
139002102211,139002102000,南吕村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,南吕村委会
139002102212,139002102000,北吕村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,北吕村委会
139002102213,139002102000,赵念村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,赵念村委会
139002102214,139002102000,东陈位村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,东陈位村委会
139002102215,139002102000,西陈位村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,西陈位村委会
139002102216,139002102000,小位村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,小位村委会
139002102217,139002102000,尖村营村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,张古庄镇,尖村营村委会
139002103201,139002103000,位伯村委会,village,5,139002,,,121,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,位伯村委会
139002103202,139002103000,东四村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,东四村委会
139002103203,139002103000,温家村村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,温家村村委会
139002103204,139002103000,南位井村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,南位井村委会
139002103205,139002103000,北位井村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,北位井村委会
139002103206,139002103000,南四冢村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,南四冢村委会
139002103207,139002103000,东柳科村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,东柳科村委会
139002103208,139002103000,西柳科村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,西柳科村委会
139002103209,139002103000,智家庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,智家庄村委会
139002103210,139002103000,大白店村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,大白店村委会
139002103211,139002103000,镇头村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,镇头村委会
139002103212,139002103000,南位伯村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,南位伯村委会
139002103213,139002103000,西五村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,西五村委会
139002103214,139002103000,西吕村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,西吕村委会
139002103215,139002103000,仁慈村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,仁慈村委会
139002103216,139002103000,大冯村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,大冯村委会
139002103217,139002103000,善城村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,善城村委会
139002103218,139002103000,百福村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,百福村委会
139002103219,139002103000,小舟村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,小舟村委会
139002103220,139002103000,小白店村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,小白店村委会
139002103221,139002103000,礼璨村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,礼璨村委会
139002103222,139002103000,小冯村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,位伯镇,小冯村委会
139002104201,139002104000,新垒头村委会,village,5,139002,,,111,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,新垒头村委会
139002104202,139002104000,封家庄村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,封家庄村委会
139002104205,139002104000,西巴营村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,西巴营村委会
139002104206,139002104000,东巴营村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,东巴营村委会
139002104208,139002104000,马吕村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,马吕村委会
139002104209,139002104000,张庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,张庄村委会
139002104210,139002104000,王家庄村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,王家庄村委会
139002104211,139002104000,东位伯村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,东位伯村委会
139002104212,139002104000,马兰村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,马兰村委会
139002104213,139002104000,吴家庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,吴家庄村委会
139002104216,139002104000,北小陈村委会,village,5,139002,,,112,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,北小陈村委会
139002104217,139002104000,东大陈村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,东大陈村委会
139002104218,139002104000,西大陈村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,西大陈村委会
139002104219,139002104000,袁庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,袁庄村委会
139002104220,139002104000,史庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,史庄村委会
139002104221,139002104000,孤庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,孤庄村委会
139002104222,139002104000,南大过村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,南大过村委会
139002104223,139002104000,北大过村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新垒头镇,北大过村委会
139002105201,139002105000,新城东街村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,新城东街村委会
139002105202,139002105000,新城西街村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,新城西街村委会
139002105203,139002105000,新城南街村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,新城南街村委会
139002105204,139002105000,新城北街村委会,village,5,139002,,,121,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,新城北街村委会
139002105205,139002105000,路过村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,路过村委会
139002105206,139002105000,圈头村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,圈头村委会
139002105207,139002105000,白龙丘村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,白龙丘村委会
139002105208,139002105000,兴隆庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,兴隆庄村委会
139002105209,139002105000,大李庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,大李庄村委会
139002105210,139002105000,沈家庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,沈家庄村委会
139002105211,139002105000,郝家庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,郝家庄村委会
139002105212,139002105000,贾李庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,贾李庄村委会
139002105213,139002105000,前杜科村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,前杜科村委会
139002105214,139002105000,后杜科村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,后杜科村委会
139002105215,139002105000,曹家园村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,曹家园村委会
139002105216,139002105000,满家湾村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,满家湾村委会
139002105217,139002105000,张家村村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,张家村村委会
139002105218,139002105000,董家屯村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,董家屯村委会
139002105219,139002105000,李家屯村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,李家屯村委会
139002105220,139002105000,常家屯村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,常家屯村委会
139002105221,139002105000,徐家屯村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,新城镇,徐家屯村委会
139002106201,139002106000,南智丘村委会,village,5,139002,,,121,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,南智丘村委会
139002106202,139002106000,北智丘村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,北智丘村委会
139002106203,139002106000,南棚村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,南棚村委会
139002106204,139002106000,南瓦村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,南瓦村委会
139002106205,139002106000,南耿庄村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,南耿庄村委会
139002106206,139002106000,耿虔寺村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,耿虔寺村委会
139002106207,139002106000,大车城村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,大车城村委会
139002106208,139002106000,小车城村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,小车城村委会
139002106209,139002106000,赵马村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,赵马村委会
139002106210,139002106000,漫河头村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,漫河头村委会
139002106211,139002106000,南张光村委会,village,5,139002,,,122,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,南张光村委会
139002106212,139002106000,北张光村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,北张光村委会
139002106213,139002106000,西小王村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,西小王村委会
139002106214,139002106000,东小王村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,东小王村委会
139002106215,139002106000,西城村委会,village,5,139002,,,220,f,f,f,,,,河北省,省直辖县级行政区划,辛集市,南智邱镇,西城村委会
