410181002202,410181002000,和义里沟村委会,village,5,410181,,,112,f,f,f,,,,河南省,郑州市,巩义市,杜甫路街道办事处,和义里沟村委会
410181002203,410181002000,和义外沟村委会,village,5,410181,,0371,112,f,f,f,112.97306,34.733608,0101000000EE42739D463E5C40BF0AF0DDE65D4140,河南省,郑州市,巩义市,杜甫路街道办事处,和义外沟村委会
410181002204,410181002000,东黑石关村委会,village,5,410181,,,112,f,f,f,,,,河南省,郑州市,巩义市,杜甫路街道办事处,东黑石关村委会
410181003201,410181003000,后泉沟村委会,village,5,410181,,,112,f,f,f,,,,河南省,郑州市,巩义市,永安路街道办事处,后泉沟村委会
410181003202,410181003000,高山村委会,village,5,410181,,,112,f,f,f,,,,河南省,郑州市,巩义市,永安路街道办事处,高山村委会
410181003400,410181003000,市工业示范区拟居委会,village,5,410181,,,111,f,f,f,,,,河南省,郑州市,巩义市,永安路街道办事处,市工业示范区拟居委会
410181004002,410181004000,孝义路社区居民委员会,village,5,410181,,,111,f,f,f,,,,河南省,郑州市,巩义市,孝义街道办事处,孝义路社区居民委员会
410181004003,410181004000,火车站社区居民委员会,village,5,410181,,,111,f,f,f,,,,河南省,郑州市,巩义市,孝义街道办事处,火车站社区居民委员会
410181004201,410181004000,孝北村委会,village,5,410181,,0371,112,f,f,f,112.9788,34.759636,0101000000CA54C1A8A43E5C40A06EA0C03B614140,河南省,郑州市,巩义市,孝义街道办事处,孝北村委会
410181004202,410181004000,孝南村委会,village,5,410181,,0371,111,f,f,f,112.974093,34.758559,0101000000CD902A8A573E5C40118B187618614140,河南省,郑州市,巩义市,孝义街道办事处,孝南村委会
410181004203,410181004000,西沟村委会,village,5,410181,,0371,112,f,f,f,112.981029,34.770274,01010000005EDBDB2DC93E5C40C47AA35698624140,河南省,郑州市,巩义市,孝义街道办事处,西沟村委会
410181004204,410181004000,南地村委会,village,5,410181,,0371,112,f,f,f,112.983516,34.771204,0101000000EFC517EDF13E5C40AE450BD0B6624140,河南省,郑州市,巩义市,孝义街道办事处,南地村委会
410181004205,410181004000,二十里铺村委会,village,5,410181,,,112,f,f,f,,,,河南省,郑州市,巩义市,孝义街道办事处,二十里铺村委会
410181004206,410181004000,小沟村委会,village,5,410181,,0371,112,f,f,f,112.983593,34.776765,0101000000C5E40D30F33E5C40B6D617096D634140,河南省,郑州市,巩义市,孝义街道办事处,小沟村委会
410181004207,410181004000,桥上村委会,village,5,410181,,,112,f,f,f,,,,河南省,郑州市,巩义市,孝义街道办事处,桥上村委会
410181004208,410181004000,石灰务村委会,village,5,410181,,0371,112,f,f,f,112.999498,34.773274,0101000000B79A75C6F73F5C406E6C76A4FA624140,河南省,郑州市,巩义市,孝义街道办事处,石灰务村委会
410181004209,410181004000,烈姜沟村委会,village,5,410181,,0371,112,f,f,f,112.98819,34.773709,0101000000FE0E45813E3F5C4078CF81E508634140,河南省,郑州市,巩义市,孝义街道办事处,烈姜沟村委会
410181004210,410181004000,龙尾村委会,village,5,410181,,,112,f,f,f,,,,河南省,郑州市,巩义市,孝义街道办事处,龙尾村委会
410181005001,410181005000,紫荆路社区居民委员会,village,5,410181,,,111,f,f,f,,,,河南省,郑州市,巩义市,紫荆路街道办事处,紫荆路社区居民委员会
410181005002,410181005000,政通路社区居委会,village,5,410181,,,111,f,f,f,,,,河南省,郑州市,巩义市,紫荆路街道办事处,政通路社区居委会
410181005003,410181005000,永新路社区居委会,village,5,410181,,,111,f,f,f,,,,河南省,郑州市,巩义市,紫荆路街道办事处,永新路社区居委会
410181005004,410181005000,安泰街社区居委会,village,5,410181,,0371,111,f,f,f,113.017563,34.760723,0101000000A8A78FC01F415C4052280B5F5F614140,河南省,郑州市,巩义市,紫荆路街道办事处,安泰街社区居委会
410181005005,410181005000,学院路社区居委会,village,5,410181,,,111,f,f,f,,,,河南省,郑州市,巩义市,紫荆路街道办事处,学院路社区居委会
410181005201,410181005000,新沟村委会,village,5,410181,,0371,112,f,f,f,113.044671,34.776193,01010000001805C1E3DB425C402B31CF4A5A634140,河南省,郑州市,巩义市,紫荆路街道办事处,新沟村委会
410181005202,410181005000,大黄冶村委会,village,5,410181,,0371,112,f,f,f,113.042493,34.760561,0101000000C5538F34B8425C4079CE16105A614140,河南省,郑州市,巩义市,紫荆路街道办事处,大黄冶村委会
410181005203,410181005000,北官庄村委会,village,5,410181,,,111,f,f,f,,,,河南省,郑州市,巩义市,紫荆路街道办事处,北官庄村委会
